,NOC,MoJo,MoJoSim
1,28,187,0.438438438438438
2,29,184,0.447447447447447
3,35,184,0.447447447447447
4,33,177,0.468468468468468
5,34,181,0.456456456456456
6,58,200,0.399399399399399
7,35,180,0.459459459459459
8,31,184,0.447447447447447
9,31,189,0.432432432432432
10,34,186,0.441441441441441
11,42,185,0.444444444444444
12,43,184,0.447447447447447
13,34,185,0.444444444444444
14,34,185,0.444444444444444
15,40,182,0.453453453453453
16,40,185,0.444444444444444
17,36,182,0.453453453453453
18,40,181,0.456456456456456
19,40,184,0.447447447447447
20,58,204,0.387387387387387
21,42,184,0.447447447447447
22,58,200,0.399399399399399
23,37,185,0.444444444444444
24,43,180,0.459459459459459
25,37,181,0.456456456456456
26,59,202,0.393393393393393
27,43,189,0.432432432432432
28,42,182,0.453453453453453
29,35,188,0.435435435435435
30,37,185,0.444444444444444
31,57,180,0.459459459459459
32,37,182,0.453453453453453
33,28,187,0.438438438438438
34,40,187,0.438438438438438
35,40,190,0.429429429429429
36,37,186,0.441441441441441
37,62,191,0.426426426426426
38,39,188,0.435435435435435
39,38,181,0.456456456456456
40,41,191,0.426426426426426
41,38,191,0.426426426426426
42,63,195,0.414414414414414
43,63,196,0.411411411411411
44,40,181,0.456456456456456
45,59,205,0.384384384384384
46,62,190,0.429429429429429
47,38,187,0.438438438438438
48,40,188,0.435435435435435
49,42,183,0.45045045045045
50,63,197,0.408408408408408
51,57,185,0.444444444444444
52,38,184,0.447447447447447
53,59,181,0.456456456456456
54,39,182,0.453453453453453
55,56,186,0.441441441441441
56,44,180,0.459459459459459
57,33,193,0.42042042042042
58,41,186,0.441441441441441
59,59,184,0.447447447447447
60,40,186,0.441441441441441
61,36,188,0.435435435435435
62,37,189,0.432432432432432
63,41,192,0.423423423423423
64,58,182,0.453453453453453
65,37,187,0.438438438438438
66,39,181,0.456456456456456
67,37,186,0.441441441441441
68,40,184,0.447447447447447
69,37,185,0.444444444444444
70,41,185,0.444444444444444
71,46,188,0.435435435435435
72,37,187,0.438438438438438
73,37,184,0.447447447447447
74,40,184,0.447447447447447
75,41,182,0.453453453453453
76,37,185,0.444444444444444
77,40,186,0.441441441441441
78,57,180,0.459459459459459
79,41,190,0.429429429429429
80,38,182,0.453453453453453
81,41,193,0.42042042042042
82,56,187,0.438438438438438
83,34,191,0.426426426426426
84,63,197,0.408408408408408
85,44,184,0.447447447447447
