,MQ,LQ
0,3.13710910520226,1.87877230239957
0.2,7.35582092486117,1.40312611710288
0.4,7.62157287157287,1.28867617430821
0.5,7.6984126984127,1.23317222933371
0.6,7.6984126984127,1.23317222933371
0.8,7.71608946608947,1.18194030389705
1,7.70590871117187,1.18175836036087
