,NOC,MoJo,MoJoSim
1,18,363,0.189732142857143
2,10,369,0.176339285714286
3,21,348,0.223214285714286
4,22,350,0.21875
5,22,343,0.234375
6,13,364,0.1875
7,2,384,0.142857142857143
8,23,345,0.229910714285714
9,13,361,0.194196428571429
10,24,346,0.227678571428571
11,43,327,0.270089285714286
12,43,326,0.272321428571429
13,43,326,0.272321428571429
14,41,330,0.263392857142857
15,52,314,0.299107142857143
16,51,315,0.296875
17,18,350,0.21875
18,26,349,0.220982142857143
19,52,309,0.310267857142857
20,21,351,0.216517857142857
21,24,345,0.229910714285714
22,47,308,0.3125
23,48,304,0.321428571428571
24,22,349,0.220982142857143
25,47,313,0.301339285714286
26,22,348,0.223214285714286
27,46,313,0.301339285714286
28,47,312,0.303571428571429
29,43,334,0.254464285714286
30,44,327,0.270089285714286
31,43,325,0.274553571428571
32,54,316,0.294642857142857
33,47,307,0.314732142857143
34,54,310,0.308035714285714
35,44,331,0.261160714285714
36,24,343,0.234375
37,43,325,0.274553571428571
38,49,310,0.308035714285714
39,53,317,0.292410714285714
40,49,312,0.303571428571429
41,50,311,0.305803571428571
42,50,309,0.310267857142857
43,51,305,0.319196428571429
44,45,323,0.279017857142857
45,25,344,0.232142857142857
46,47,312,0.303571428571429
47,51,309,0.310267857142857
48,43,327,0.270089285714286
49,49,316,0.294642857142857
50,53,312,0.303571428571429
51,2,385,0.140625
52,23,345,0.229910714285714
53,21,344,0.232142857142857
54,20,345,0.229910714285714
55,22,349,0.220982142857143
56,21,347,0.225446428571429
57,24,346,0.227678571428571
58,23,352,0.214285714285714
59,22,352,0.214285714285714
60,24,344,0.232142857142857
61,53,311,0.305803571428571
62,24,356,0.205357142857143
63,50,308,0.3125
64,42,328,0.267857142857143
65,43,329,0.265625
66,54,311,0.305803571428571
67,22,349,0.220982142857143
68,49,314,0.299107142857143
69,53,314,0.299107142857143
70,50,308,0.3125
71,50,313,0.301339285714286
72,22,353,0.212053571428571
73,25,349,0.220982142857143
74,53,311,0.305803571428571
75,49,314,0.299107142857143
76,53,310,0.308035714285714
77,53,310,0.308035714285714
78,47,306,0.316964285714286
79,48,308,0.3125
