,NOC,MoJo,MoJoSim
1,46,130,0.380952380952381
2,46,135,0.357142857142857
3,45,136,0.352380952380952
4,46,136,0.352380952380952
5,46,138,0.342857142857143
6,46,134,0.361904761904762
7,51,136,0.352380952380952
8,51,135,0.357142857142857
9,51,136,0.352380952380952
10,58,129,0.385714285714286
11,46,134,0.361904761904762
12,47,130,0.380952380952381
13,46,128,0.39047619047619
14,47,129,0.385714285714286
15,46,136,0.352380952380952
16,54,129,0.385714285714286
17,54,129,0.385714285714286
18,56,136,0.352380952380952
19,47,129,0.385714285714286
20,52,138,0.342857142857143
21,53,126,0.4
22,53,135,0.357142857142857
23,55,136,0.352380952380952
24,53,136,0.352380952380952
25,55,134,0.361904761904762
26,45,133,0.366666666666667
27,48,131,0.376190476190476
28,51,133,0.366666666666667
29,46,133,0.366666666666667
30,55,130,0.380952380952381
31,52,133,0.366666666666667
32,47,124,0.40952380952381
33,54,131,0.376190476190476
34,46,128,0.39047619047619
35,54,128,0.39047619047619
36,53,130,0.380952380952381
37,52,130,0.380952380952381
38,52,135,0.357142857142857
39,52,137,0.347619047619048
40,47,126,0.4
41,46,136,0.352380952380952
42,55,131,0.376190476190476
43,55,134,0.361904761904762
44,53,130,0.380952380952381
45,47,125,0.404761904761905
46,47,136,0.352380952380952
47,53,130,0.380952380952381
48,51,134,0.361904761904762
49,53,132,0.371428571428571
50,55,136,0.352380952380952
51,56,136,0.352380952380952
52,53,129,0.385714285714286
53,55,125,0.404761904761905
54,48,133,0.366666666666667
55,53,128,0.39047619047619
56,46,133,0.366666666666667
57,55,134,0.361904761904762
58,52,134,0.361904761904762
59,57,129,0.385714285714286
60,46,135,0.357142857142857
61,56,135,0.357142857142857
62,54,127,0.395238095238095
63,46,130,0.380952380952381
64,54,127,0.395238095238095
65,46,135,0.357142857142857
66,46,130,0.380952380952381
67,46,136,0.352380952380952
68,54,130,0.380952380952381
69,47,128,0.39047619047619
70,54,133,0.366666666666667
71,53,126,0.4
72,46,135,0.357142857142857
73,52,137,0.347619047619048
74,45,133,0.366666666666667
75,53,136,0.352380952380952
76,55,125,0.404761904761905
77,48,126,0.4
78,55,134,0.361904761904762
79,56,135,0.357142857142857
80,46,137,0.347619047619048
81,46,134,0.361904761904762
82,52,136,0.352380952380952
83,48,127,0.395238095238095
84,53,135,0.357142857142857
85,52,134,0.361904761904762
86,52,132,0.371428571428571
87,52,132,0.371428571428571
