,NOC,MoJo,MoJoSim
1,2,263,0.271468144044321
2,2,262,0.274238227146814
3,3,263,0.271468144044321
4,3,262,0.274238227146814
5,4,259,0.282548476454294
6,4,262,0.274238227146814
7,4,260,0.279778393351801
8,28,231,0.3601108033241
9,8,254,0.296398891966759
10,32,228,0.368421052631579
11,10,253,0.299168975069252
12,9,257,0.28808864265928
13,33,195,0.45983379501385
14,43,176,0.512465373961219
15,11,250,0.307479224376731
16,32,221,0.38781163434903
17,45,182,0.49584487534626
18,50,218,0.39612188365651
19,46,188,0.479224376731302
20,32,231,0.3601108033241
21,52,220,0.390581717451524
22,44,185,0.487534626038781
23,33,203,0.437673130193906
24,43,179,0.50415512465374
25,41,185,0.487534626038781
26,44,187,0.481994459833795
27,40,185,0.487534626038781
28,31,219,0.393351800554017
29,53,222,0.385041551246537
30,6,257,0.28808864265928
31,45,185,0.487534626038781
32,51,214,0.407202216066482
33,47,181,0.498614958448753
34,40,183,0.493074792243767
35,46,185,0.487534626038781
36,46,180,0.501385041551247
37,43,176,0.512465373961219
38,48,187,0.481994459833795
39,41,184,0.490304709141274
40,49,192,0.46814404432133
41,47,187,0.481994459833795
42,40,192,0.46814404432133
43,3,261,0.277008310249307
44,3,262,0.274238227146814
45,3,262,0.274238227146814
46,9,257,0.28808864265928
47,43,178,0.506925207756233
48,45,181,0.498614958448753
49,47,184,0.490304709141274
50,47,186,0.484764542936288
51,42,186,0.484764542936288
52,47,187,0.481994459833795
53,40,185,0.487534626038781
54,40,188,0.479224376731302
55,45,183,0.493074792243767
